,Meets Credit Policy?,Interest Rate (%),Log Annual Income ($),FICO Score,Revolving Balance ($),Revolving Line Utilisation Rate,No. of Overdue Payments,No. of Derogatory Public Records,Loan Not Fully Paid
2535,1,9.629999999999999,10.09,727,13197,22.0,0,0,0
2536,1,8.0,10.68,737,2786,39.2,0,0,0
2537,1,9.629999999999999,10.65,742,14894,48.1,0,0,0
2538,1,8.0,11.43,807,713,3.9,0,0,0
2539,1,12.21,10.35,702,2317,27.3,0,0,0
2540,1,9.629999999999999,11.53,742,11616,21.8,0,0,0
2541,1,9.32,10.71,762,2420,26.9,0,0,0
2542,1,13.469999999999999,11.51,687,10867,51.1,0,0,0
2543,1,12.839999999999998,10.31,702,586,3.6,0,0,0
2544,1,13.79,10.81,682,6012,74.2,0,0,0
2545,1,13.16,10.93,692,3981,62.2,0,0,0
2546,1,9.32,10.62,742,1763,17.8,0,0,0
2547,1,13.79,11.23,682,9287,61.9,0,0,0
2548,1,12.21,11.36,737,39622,47.3,0,0,0
2549,1,9.629999999999999,10.13,742,6872,25.7,0,0,0
2550,1,12.53,9.47,727,3498,47.9,0,0,1
2551,1,16.0,11.16,677,12584,81.1,0,0,0
2552,1,13.79,10.6,692,11998,48.2,0,0,0
2553,1,16.0,10.46,662,5369,89.5,0,0,0
2554,1,11.48,9.9,712,7058,45.5,0,0,1
2555,1,11.89,10.31,722,4621,45.8,0,0,0
2556,1,15.049999999999999,10.46,672,9778,77.6,0,0,0
2557,1,7.37,11.26,772,800,2.3,0,0,0
2558,1,13.16,11.16,722,20450,60.0,0,0,0
2559,1,13.79,9.95,682,5142,46.3,0,0,0
2560,1,14.74,11.52,672,17588,47.8,2,0,0
2561,1,12.53,11.39,717,29755,77.9,0,0,0
2562,1,11.89,10.71,752,5811,32.1,0,0,0
2563,1,16.950000000000003,10.76,687,5330,82.0,0,0,0
2564,1,9.629999999999999,11.4,772,10359,21.1,0,0,0
2565,1,13.469999999999999,10.09,697,8476,42.2,0,0,0
2566,1,8.0,10.78,772,703,2.3,0,0,0
2567,1,9.629999999999999,10.72,732,4637,12.6,0,0,0
2568,1,8.0,11.33,787,7439,6.5,0,0,0
2569,1,13.16,11.86,687,71053,83.4,0,1,0
2570,1,13.16,10.86,702,9190,86.7,0,0,0
2571,1,7.37,10.27,732,9321,27.2,0,0,0
2572,1,7.68,11.42,752,21003,45.5,0,0,0
2573,1,16.0,10.49,662,12683,34.8,1,1,0
2574,1,9.32,11.1,747,4148,14.3,0,0,0
2575,1,14.11,11.35,682,3520,22.1,2,0,0
2576,1,12.21,10.94,762,2435,13.8,0,0,0
2577,1,16.35,11.07,697,17105,38.8,0,0,0
2578,1,13.16,10.42,772,26,0.6,0,0,0
2579,1,12.21,10.31,717,90,1.8,0,0,0
2580,1,15.370000000000001,9.68,667,1101,61.2,0,0,0
2581,1,7.68,11.35,777,3712,38.3,0,0,0
2582,1,8.0,11.05,717,10513,32.0,0,0,0
2583,1,13.469999999999999,11.23,742,24485,26.3,0,0,0
2584,1,12.839999999999998,10.92,747,16955,22.8,0,0,0
2585,1,11.89,10.91,732,11628,40.4,0,1,0
2586,1,13.16,11.26,677,5396,23.1,0,1,0
2587,1,13.16,10.86,732,13429,61.0,0,0,1
2588,1,13.79,10.76,692,1400,77.8,1,1,0
2589,1,13.469999999999999,9.9,702,1067,19.4,1,0,0
2590,1,7.37,10.78,727,21326,37.9,0,0,0
2591,1,8.0,11.62,787,7195,6.3,0,0,0
2592,1,9.629999999999999,11.0,807,1977,3.3,0,0,0
2593,1,12.53,10.54,672,26788,65.2,0,0,1
2594,1,12.53,11.35,762,93559,22.1,0,0,0
2595,1,15.370000000000001,10.72,667,260,3.3,0,1,0
2596,1,12.53,11.41,792,3719,15.2,0,0,0
2597,1,13.16,10.67,722,7879,29.0,0,0,0
2598,1,12.53,11.08,712,13407,44.8,0,0,0
2599,1,13.79,10.37,712,1805,10.1,1,0,0
2600,1,9.629999999999999,10.69,732,11741,14.6,0,0,0
2601,1,15.68,10.95,682,1815,34.2,0,0,1
2602,1,16.63,11.1,677,27302,34.8,0,0,0
2603,1,14.42,10.52,682,8748,85.8,0,0,1
2604,1,8.0,10.05,757,1112,25.3,0,0,0
2605,1,14.11,10.79,682,15677,49.9,0,0,0
2606,1,12.53,10.88,717,7464,41.2,0,0,1
2607,1,11.89,10.78,722,15155,42.3,0,0,0
2608,1,16.0,10.17,712,6154,99.3,0,0,0
2609,1,14.74,9.78,672,5002,32.1,0,0,0
2610,1,12.839999999999998,10.31,717,20105,33.4,0,0,0
2611,1,9.629999999999999,10.52,732,9619,65.9,0,0,1
2612,1,13.79,10.55,687,12518,49.1,1,0,0
2613,1,14.74,10.71,672,8441,66.5,0,1,0
2614,1,14.42,11.35,677,7429,91.1,0,0,0
2615,1,12.53,9.68,697,7155,38.3,0,0,0
2616,1,14.11,10.88,682,4341,90.4,0,0,0
2617,1,9.629999999999999,11.56,762,8035,30.0,0,0,0
2618,1,15.370000000000001,10.62,667,21765,78.9,0,0,0
2619,1,13.16,10.97,722,5176,45.6,0,0,0
2620,1,14.11,10.92,707,3441,49.2,0,0,1
2621,1,14.11,10.16,697,4852,57.8,1,0,0
2622,1,17.580000000000002,11.52,667,18606,67.5,1,0,0
2623,1,11.89,10.55,722,17511,47.7,0,0,0
2624,1,16.63,10.74,672,14608,94.9,0,0,0
2625,1,12.21,11.21,712,13344,28.4,0,0,0
2626,1,11.89,11.35,732,5390,27.2,0,1,0
2627,1,14.11,9.84,677,2255,37.6,0,0,0
2628,1,9.32,10.35,747,2530,63.2,0,0,1
2629,1,12.839999999999998,11.53,722,2,0.1,0,0,0
2630,1,12.21,10.49,677,24029,70.3,0,0,0
2631,1,9.32,10.94,787,21,0.4,0,0,0
2632,1,14.11,11.35,702,17811,79.2,0,0,0
2633,1,12.21,11.92,752,0,0.0,0,0,0
2634,1,14.26,10.37,682,5999,27.6,0,0,1
2635,1,9.629999999999999,10.8,737,6720,19.0,0,0,0
2636,1,16.0,10.56,667,3292,58.8,1,0,0
2637,1,16.0,11.03,687,15896,83.2,0,0,1
2638,1,16.63,11.16,667,438,4.6,0,0,0
2639,1,15.049999999999999,11.28,682,18636,81.1,0,0,0
2640,1,14.74,10.9,682,17436,71.9,0,0,0
2641,1,12.53,11.92,762,14911,34.0,0,0,0
2642,1,14.42,10.31,697,20392,94.0,0,0,0
2643,1,13.16,11.23,697,30532,53.7,0,0,1
2644,1,7.37,11.08,727,31939,53.2,0,0,1
2645,1,8.0,10.7,752,5970,12.7,0,0,0
2646,1,13.469999999999999,10.6,727,9721,30.9,0,0,0
2647,1,9.629999999999999,11.46,727,9347,41.0,0,0,0
2648,1,11.89,11.64,727,13610,43.1,0,0,0
2649,1,14.74,10.55,667,1781,59.4,0,0,1
2650,1,9.32,10.82,737,7170,67.0,0,0,0
2651,1,11.89,11.35,757,29204,51.9,0,0,0
2652,1,14.26,10.57,737,16090,25.0,0,0,1
2653,1,7.68,10.04,757,2753,9.3,0,0,0
2654,1,7.37,10.82,742,56348,33.7,0,0,0
2655,1,9.629999999999999,10.65,787,0,0.0,0,0,0
2656,1,13.16,11.23,702,11197,81.7,0,0,0
2657,1,9.32,10.92,782,99,0.2,0,0,0
2658,1,12.53,10.6,787,298,1.0,0,0,1
2659,1,11.89,10.88,727,4435,59.1,0,0,0
2660,1,15.68,9.39,672,3352,79.8,0,0,1
2661,1,13.469999999999999,11.13,697,43863,63.7,0,0,0
2662,1,12.839999999999998,11.01,682,3706,45.2,0,0,0
2663,1,13.16,10.92,707,9030,37.5,0,0,0
2664,1,8.0,11.35,772,2227,5.4,0,0,0
2665,1,13.79,10.71,697,1924,91.6,0,0,1
2666,1,9.629999999999999,11.51,802,21267,33.9,0,0,0
2667,1,9.629999999999999,11.24,722,2602,51.0,0,0,0
2668,1,16.32,11.08,672,7467,48.8,0,0,0
2669,1,12.21,10.72,747,26272,33.7,0,0,0
2670,1,15.68,11.29,662,10702,59.8,0,0,0
2671,1,7.68,10.09,737,400,6.7,0,0,0
2672,1,12.21,11.35,787,13893,18.7,0,0,0
2673,1,9.32,11.06,732,41921,85.2,0,0,1
2674,1,9.32,10.31,737,8351,22.1,0,0,0
2675,1,15.049999999999999,10.28,672,4770,52.4,0,2,0
2676,1,15.68,11.64,757,50910,32.6,0,0,0
2677,1,14.11,10.53,707,1356,17.4,1,0,0
2678,1,12.53,11.13,732,25313,43.4,0,0,0
2679,1,12.21,10.87,742,17064,56.7,0,0,0
2680,1,12.53,10.46,707,7730,33.6,0,0,0
2681,1,13.16,10.92,702,20854,49.3,0,0,0
2682,1,13.469999999999999,11.1,687,15093,95.5,0,0,1
2683,1,14.74,11.49,672,36162,89.5,0,0,1
2684,1,8.0,10.69,742,849,10.7,0,0,0
2685,1,8.0,11.16,727,8952,22.3,0,0,0
2686,1,12.839999999999998,11.23,772,7815,6.1,0,0,0
2687,1,14.74,11.06,687,10673,93.6,0,0,0
2688,1,15.68,10.74,677,5546,97.3,0,0,0
2689,1,9.629999999999999,10.54,737,1571,11.9,0,0,0
2690,1,16.32,10.92,662,4747,93.1,1,0,0
2691,1,8.0,10.37,757,6860,29.4,0,0,0
2692,1,13.16,10.4,697,4536,33.1,0,1,0
2693,1,15.68,10.13,662,4748,53.3,0,0,0
2694,1,13.16,11.74,727,14323,50.3,0,0,1
2695,1,12.21,11.56,752,49836,42.1,0,0,0
2696,1,18.21,11.23,662,8111,57.9,0,0,0
2697,1,11.89,11.1,722,18136,44.7,0,0,0
2698,1,16.0,10.46,662,22416,67.0,0,0,0
2699,1,12.839999999999998,10.64,717,16016,84.7,0,0,0
2700,1,13.469999999999999,10.52,707,3915,93.2,0,0,0
2701,1,12.21,10.64,717,14610,76.9,0,0,1
2702,1,8.0,11.16,777,1506,6.6,0,0,0
2703,1,8.0,11.3,782,4590,14.7,0,0,0
2704,1,12.839999999999998,10.31,757,724,2.8,0,0,0
2705,1,15.049999999999999,10.76,752,0,27.7,0,0,0
2706,1,13.16,10.71,732,2025,15.6,0,0,1
2707,1,7.68,11.16,722,16810,32.3,0,0,1
2708,1,9.629999999999999,9.51,807,35,1.7,0,0,0
2709,1,8.0,11.16,757,3008,8.7,0,0,0
2710,1,13.469999999999999,11.0,697,12540,54.3,0,0,0
2711,1,9.629999999999999,10.92,757,25133,38.8,0,0,0
2712,1,16.32,10.82,692,4700,51.6,0,0,0
2713,1,14.11,11.98,677,10843,68.6,1,0,1
2714,1,13.469999999999999,10.15,722,11377,94.8,0,0,1
2715,1,9.629999999999999,10.83,737,1251,5.5,0,1,0
2716,1,15.049999999999999,10.31,687,5269,15.1,0,0,1
2717,1,12.21,11.55,772,11700,42.5,0,0,0
2718,1,12.839999999999998,10.67,687,1580,14.0,0,0,0
2719,1,13.469999999999999,11.23,732,26694,98.9,0,0,0
2720,1,12.839999999999998,11.08,717,27201,57.4,0,0,0
2721,1,9.629999999999999,10.6,742,7108,18.3,0,0,0
2722,1,14.42,12.46,697,58981,84.9,0,0,0
2723,1,8.0,10.92,757,1012,10.1,0,0,0
2724,1,12.21,10.85,782,99,0.4,0,0,0
2725,1,15.370000000000001,11.0,672,1048,31.8,0,0,1
2726,1,14.74,10.31,677,21202,88.0,1,0,0
2727,1,9.32,10.43,747,16248,23.9,0,0,0
2728,1,9.32,10.13,777,3901,10.6,0,0,0
2729,1,12.839999999999998,11.38,787,45210,3.8,0,0,0
2730,1,17.26,12.49,692,35172,95.3,0,0,1
2731,1,14.42,11.18,697,18789,52.0,0,0,0
2732,1,12.21,11.0,742,24904,66.4,0,0,0
2733,1,14.11,11.04,682,4532,32.4,0,0,0
2734,1,16.32,11.38,662,6021,57.9,1,0,0
2735,1,13.79,10.73,697,11361,35.3,3,0,0
2736,1,9.629999999999999,11.43,757,962,4.6,1,0,0
2737,1,14.74,10.71,697,1483,4.2,0,0,0
2738,1,6.0,9.79,727,859,10.7,0,0,0
2739,1,16.950000000000003,11.0,662,6070,88.0,0,0,0
2740,1,13.79,10.45,692,8316,52.6,0,0,0
2741,1,12.18,11.05,712,16353,31.9,0,0,0
2742,1,13.469999999999999,9.88,692,6191,72.0,0,0,0
2743,1,9.629999999999999,11.7,802,8823,7.4,0,0,0
2744,1,12.839999999999998,10.82,702,19434,43.2,0,0,0
2745,1,12.53,11.43,722,42813,0.0,0,0,1
2746,1,14.96,11.21,662,14417,82.9,0,0,0
2747,1,13.469999999999999,12.25,707,46392,81.1,0,0,0
2748,1,15.049999999999999,10.67,667,1953,57.4,1,0,0
2749,1,9.32,11.11,747,42518,68.9,0,0,0
2750,1,9.32,10.95,777,14650,24.5,0,0,0
2751,1,12.53,11.56,707,70432,89.3,0,0,0
2752,1,12.21,11.7,782,3606,4.5,0,0,0
2753,1,15.049999999999999,12.37,672,82153,88.1,0,0,0
2754,1,14.42,11.24,677,457,18.0,0,0,0
2755,1,15.049999999999999,10.0,672,11131,57.7,0,0,1
2756,1,12.53,10.46,702,15341,40.2,0,0,1
2757,1,11.26,11.18,747,700,14.6,0,0,0
2758,1,13.16,10.6,727,1813,27.1,0,1,0
2759,1,13.469999999999999,11.39,687,28767,74.9,0,0,0
2760,1,15.049999999999999,11.31,667,0,0.0,2,1,0
2761,1,14.11,10.71,682,13575,73.8,0,0,1
2762,1,13.469999999999999,11.03,692,9631,74.7,0,0,0
2763,1,13.469999999999999,11.51,737,5,0.2,0,0,0
2764,1,13.79,10.97,707,15166,94.8,0,0,0
2765,1,14.42,10.15,692,0,0.0,0,1,0
2766,1,12.21,9.95,717,6711,53.3,0,0,0
2767,1,13.16,10.09,707,4850,53.9,0,0,1
2768,1,11.58,12.61,697,41491,60.9,0,0,0
2769,1,13.79,10.2,697,7494,94.9,0,0,0
2770,1,14.11,11.08,702,11667,33.1,0,0,1
2771,1,13.469999999999999,11.29,697,3048,33.9,1,0,0
2772,1,13.16,11.21,727,49542,54.6,0,0,0
2773,1,9.32,10.47,762,12255,24.2,0,0,0
2774,1,9.32,11.07,742,0,0.0,0,0,0
2775,1,14.42,11.58,697,4233,46.0,0,0,1
2776,1,14.11,10.5,672,8038,51.5,0,0,0
2777,1,9.32,11.81,752,79821,37.1,0,0,0
2778,1,11.89,10.71,772,22828,21.4,0,0,0
2779,1,13.79,11.84,712,7629,25.3,0,0,0
2780,1,7.68,10.55,802,3199,7.4,0,0,0
2781,1,12.53,11.65,762,30215,49.6,0,0,1
2782,1,13.79,10.44,692,445,89.0,0,0,0
2783,1,8.0,11.0,792,1858,12.7,0,0,0
2784,1,15.68,10.74,667,7805,41.9,0,0,0
2785,1,9.629999999999999,11.23,757,2300,11.3,0,0,0
2786,1,13.79,11.6,702,39311,85.8,0,0,0
2787,1,7.68,10.67,797,2094,7.7,0,0,0
2788,1,16.32,10.78,672,3996,97.5,0,1,1
2789,1,10.95,11.3,692,25972,89.6,0,0,0
2790,1,16.0,10.82,702,5918,98.6,0,0,1
2791,1,11.89,10.69,712,9144,25.5,0,0,0
2792,1,11.89,11.16,722,4965,53.4,0,0,0
2793,1,12.839999999999998,11.79,712,3462,21.6,0,0,0
2794,1,14.74,10.95,687,3335,45.1,0,0,1
2795,1,12.21,10.6,747,297,5.8,0,0,0
2796,1,15.68,10.86,667,7160,62.3,0,0,0
2797,1,13.16,11.03,707,6214,20.8,0,0,0
2798,1,12.53,10.71,712,11860,45.1,0,0,0
2799,1,13.79,10.45,697,693,23.1,0,0,0
2800,1,16.32,11.48,667,34008,98.3,0,0,0
2801,1,14.74,10.93,677,7810,37.5,0,0,0
2802,1,13.16,11.34,702,15127,45.6,0,1,0
2803,1,13.16,10.69,702,7491,71.3,1,0,0
2804,1,15.370000000000001,10.85,687,43620,92.9,0,0,0
2805,1,14.74,11.23,692,24769,90.1,1,0,0
2806,1,8.0,11.08,757,4409,12.4,0,0,0
2807,1,14.11,11.51,692,46268,92.9,1,0,1
2808,1,11.89,11.0,737,12663,34.4,0,0,0
2809,1,15.370000000000001,10.24,672,4071,78.3,0,0,0
2810,1,16.82,11.98,682,15214,68.7,2,0,0
2811,1,10.95,11.11,777,12683,18.1,0,0,0
2812,1,15.68,11.16,662,9649,50.5,0,0,1
2813,1,16.35,11.51,677,22739,59.5,0,0,0
2814,1,8.0,11.03,787,3473,10.7,0,0,0
2815,1,12.839999999999998,10.78,707,7350,13.8,1,0,0
2816,1,14.74,11.26,687,19367,49.9,0,0,0
2817,1,12.53,10.49,712,13376,33.9,0,0,0
2818,1,13.469999999999999,11.71,722,0,0.0,1,0,1
2819,1,9.629999999999999,10.9,757,18116,40.7,0,0,0
2820,1,7.68,10.34,812,1674,8.8,0,0,0
2821,1,13.16,10.31,682,10926,72.4,1,0,0
2822,1,14.42,10.39,672,3805,48.8,0,0,0
2823,1,12.21,11.23,712,9484,83.9,0,0,0
2824,1,17.26,10.67,662,9753,95.9,0,0,0
2825,1,14.11,11.43,692,752,2.5,2,0,1
2826,1,15.049999999999999,10.0,667,555,3.9,1,0,0
2827,1,15.68,10.6,662,4485,25.8,2,0,1
2828,1,9.32,10.59,757,29576,41.1,0,0,0
2829,1,14.42,10.52,682,1840,26.7,0,0,0
2830,1,12.53,11.0,727,25409,38.1,0,0,0
2831,1,17.26,10.98,677,20732,96.0,0,0,0
2832,1,12.21,11.18,782,54855,10.8,0,0,0
2833,1,8.0,11.28,782,33,0.2,0,0,0
2834,1,7.37,11.67,762,3524,8.7,0,0,0
2835,1,12.21,10.79,712,5198,41.6,0,0,0
2836,1,9.32,10.81,762,1575,21.9,0,0,0
2837,1,16.82,10.82,667,9246,85.6,0,1,0
2838,1,15.370000000000001,11.39,662,24214,68.0,0,0,0
2839,1,9.32,10.75,792,1767,14.7,0,0,0
2840,1,7.88,11.61,762,12311,24.9,0,0,0
2841,1,13.469999999999999,11.29,692,8762,31.9,0,0,0
2842,1,13.16,10.74,702,553,2.8,0,0,0
2843,1,13.79,10.88,692,16306,95.9,0,0,0
2844,1,14.42,9.0,682,2816,93.9,0,0,0
2845,1,9.629999999999999,10.55,747,752,27.9,0,0,1
2846,1,14.42,11.0,712,51790,96.1,0,0,1
2847,1,15.370000000000001,10.6,662,15586,83.3,0,0,0
2848,1,16.0,9.78,677,301,8.9,0,0,0
2849,1,11.89,11.18,747,23518,32.9,0,0,0
2850,1,15.370000000000001,10.55,702,260,10.4,0,0,0
2851,1,15.049999999999999,11.7,712,3173,6.2,1,0,0
2852,1,15.370000000000001,10.46,712,8534,29.3,0,0,0
2853,1,12.53,10.13,717,4702,61.9,0,0,0
2854,1,16.0,10.67,672,2350,63.5,0,0,0
2855,1,9.32,11.63,802,1074,3.9,0,0,0
2856,1,14.74,10.17,672,2229,58.7,0,0,0
2857,1,9.629999999999999,10.65,752,974,4.5,0,0,0
2858,1,16.0,11.39,662,12125,69.3,0,0,0
2859,1,15.65,11.0,742,24030,82.9,0,0,0
2860,1,16.63,10.17,687,5785,54.6,0,0,1
2861,1,14.42,11.0,667,2287,47.6,0,0,1
2862,1,13.16,11.29,697,22630,53.9,0,0,0
2863,1,13.79,11.29,697,3230,10.3,1,0,0
2864,1,8.0,12.1,772,22141,15.2,0,0,0
2865,1,9.629999999999999,11.74,747,17649,58.1,0,0,0
2866,1,9.629999999999999,10.95,717,8305,26.9,0,0,0
2867,1,14.11,11.61,702,25277,80.8,1,0,0
2868,1,7.68,9.82,762,1223,6.6,0,0,0
2869,1,14.11,10.52,697,3437,90.4,1,0,0
2870,1,12.839999999999998,11.35,722,27662,73.4,0,0,0
2871,1,15.049999999999999,9.39,682,1950,67.2,0,0,0
2872,1,14.11,10.31,727,1,0.0,0,1,0
2873,1,13.16,10.13,687,635,42.3,0,0,1
2874,1,15.370000000000001,11.16,667,22875,86.0,0,0,0
2875,1,9.629999999999999,10.78,742,9660,60.4,0,0,0
2876,1,7.68,10.82,722,9287,27.9,0,0,0
2877,1,9.32,10.69,762,24142,49.4,0,0,0
2878,1,13.469999999999999,10.55,687,2415,14.3,0,0,0
2879,1,8.0,11.37,797,33850,57.9,0,0,0
2880,1,7.739999999999999,11.78,777,6638,40.7,0,0,0
2881,1,15.370000000000001,11.29,687,64,1.2,0,0,0
2882,1,16.63,11.47,672,24249,97.0,1,0,0
2883,1,8.0,10.95,772,57033,29.8,0,0,0
2884,1,9.629999999999999,10.09,757,0,0.0,0,0,0
2885,1,12.53,11.76,702,16146,54.4,0,0,1
2886,1,11.89,10.46,737,1003,43.6,0,0,0
2887,1,12.839999999999998,10.36,742,7699,69.4,0,0,1
2888,1,14.42,10.31,697,6593,55.9,0,0,0
2889,1,15.049999999999999,10.64,662,4285,44.6,1,0,0
2890,1,13.22,11.26,727,5142,27.2,0,0,1
2891,1,12.53,10.52,732,168,56.0,0,0,0
2892,1,12.839999999999998,10.13,702,4072,23.8,0,0,0
2893,1,16.32,10.67,667,7722,82.1,0,0,0
2894,1,12.839999999999998,10.65,752,1954,6.4,0,0,0
2895,1,12.53,11.31,702,36462,81.0,0,0,0
2896,1,12.53,11.59,727,14191,61.2,0,0,0
2897,1,7.37,10.69,772,1060,8.6,0,0,0
2898,1,8.0,10.57,752,4487,11.1,0,0,0
2899,1,11.89,10.71,732,14439,32.2,0,0,0
2900,1,11.89,11.5,677,36192,84.6,0,0,1
2901,1,12.839999999999998,10.97,767,11,0.1,0,0,1
2902,1,12.21,10.46,717,9985,52.3,0,0,0
2903,1,13.79,12.06,687,14324,53.4,0,0,0
2904,1,14.42,10.94,672,15198,84.0,0,0,0
2905,1,9.629999999999999,10.78,712,10,0.1,0,0,0
2906,1,16.63,11.47,682,39502,87.6,0,0,0
2907,1,12.839999999999998,10.92,712,9483,57.8,0,0,0
2908,1,9.629999999999999,10.92,747,28962,66.9,0,0,0
2909,1,7.68,10.5,742,1410,67.1,0,0,0
2910,1,14.42,10.57,687,6039,28.1,0,0,0
2911,1,16.0,10.82,662,11660,67.0,0,0,0
2912,1,11.89,11.78,747,9642,30.0,0,0,0
2913,1,8.0,10.13,742,3106,31.4,0,0,0
2914,1,8.0,11.23,782,0,0.0,0,0,0
2915,1,12.21,11.0,727,19817,61.4,0,0,0
2916,1,12.21,11.17,722,9630,36.6,0,1,0
2917,1,14.11,10.67,702,1621,40.5,0,0,0
2918,1,11.89,11.0,797,3391,6.2,0,0,0
2919,1,8.0,11.29,757,12454,29.8,0,0,0
2920,1,12.21,11.13,727,53059,89.9,0,0,0
2921,1,14.74,11.74,677,12403,39.8,1,0,0
2922,1,7.68,10.37,782,695,8.2,0,0,0
2923,1,12.21,10.43,732,6383,48.7,0,0,0
2924,1,13.919999999999998,11.18,677,2596,12.5,0,0,0
2925,1,12.839999999999998,10.46,707,10638,61.8,0,0,0
2926,1,14.74,9.81,687,1716,71.5,0,0,0
2927,1,13.79,10.16,677,1838,73.5,0,0,0
2928,1,9.32,12.02,752,56153,44.3,0,0,0
2929,1,13.16,10.37,697,9172,44.7,0,0,0
2930,1,13.16,11.16,692,22713,43.1,0,0,0
2931,1,12.839999999999998,10.09,687,2533,38.4,0,1,0
2932,1,9.32,10.09,762,1870,5.5,0,0,0
2933,1,7.68,12.21,712,7926,49.8,0,0,0
2934,1,8.0,10.52,712,12269,19.3,0,0,0
2935,1,12.839999999999998,10.46,707,7828,23.9,0,0,0
2936,1,13.469999999999999,11.18,687,8081,58.1,1,0,0
2937,1,9.32,11.08,782,3845,25.6,0,0,0
2938,1,12.21,11.3,742,11774,44.4,0,0,0
2939,1,16.0,11.08,702,21438,90.6,0,1,1
2940,1,8.0,10.92,762,6576,25.2,0,0,0
2941,1,15.68,11.13,662,10311,88.9,1,1,0
2942,1,14.11,11.35,687,6419,45.5,0,0,0
2943,1,12.21,11.66,807,0,0.0,0,0,0
2944,1,12.839999999999998,10.31,727,22099,84.7,0,0,0
2945,1,20.86,11.69,667,45414,98.3,1,0,0
2946,1,7.68,11.05,747,27222,42.9,0,0,0
2947,1,9.629999999999999,11.58,737,4229,7.1,0,0,0
2948,1,14.74,10.43,677,22556,73.0,0,0,0
2949,1,12.21,10.86,737,32709,53.6,0,0,0
2950,1,12.21,10.82,737,2140,6.0,0,0,0
2951,1,9.629999999999999,11.18,777,257,3.6,0,0,0
2952,1,13.79,11.16,682,8299,58.9,0,0,0
2953,1,9.32,11.57,767,9943,10.9,0,0,0
2954,1,8.0,10.35,772,944,19.7,0,0,1
2955,1,15.370000000000001,10.0,662,370,21.8,0,0,0
2956,1,11.89,10.37,737,4577,16.2,0,0,0
2957,1,16.0,11.11,667,5636,49.9,1,0,0
2958,1,13.16,10.77,687,18634,70.6,0,0,0
2959,1,13.79,11.05,692,18212,56.4,0,0,0
2960,1,9.629999999999999,11.32,762,849,1.9,0,0,0
2961,1,12.21,9.21,717,0,0.0,0,0,0
2962,1,12.53,10.9,742,1510,50.3,0,0,0
2963,1,7.37,10.65,772,2521,22.1,0,0,0
2964,1,8.0,10.4,777,1805,8.7,0,0,0
2965,1,9.629999999999999,11.23,787,5544,11.3,0,0,0
2966,1,17.580000000000002,12.22,667,31008,79.8,0,0,1
2967,1,12.21,10.46,732,2722,36.8,0,0,0
2968,1,11.89,11.46,742,14989,25.0,0,0,0
2969,1,13.79,10.49,732,6729,97.5,0,0,1
2970,1,14.74,10.46,677,21124,87.3,0,0,0
2971,1,15.68,11.0,677,24151,61.1,0,0,0
2972,1,13.16,10.34,757,4923,70.3,0,0,0
2973,1,14.11,11.05,702,26803,92.7,0,0,0
2974,1,12.839999999999998,9.9,687,7783,84.6,0,0,0
2975,1,9.32,11.41,782,9957,29.6,0,0,0
2976,1,8.0,11.51,712,5262,28.4,1,0,0
2977,1,12.21,10.97,772,10144,15.6,0,0,0
2978,1,9.629999999999999,10.84,792,132,6.6,0,0,0
2979,1,13.16,11.18,722,6759,0.0,0,0,0
2980,1,9.32,10.91,737,2184,72.1,0,0,0
2981,1,13.469999999999999,10.65,712,8644,47.0,0,0,0
2982,1,9.629999999999999,10.64,717,6479,38.1,0,0,0
2983,1,8.0,11.81,792,10232,19.1,0,0,0
2984,1,14.42,10.92,682,20344,86.0,0,0,0
2985,1,13.16,11.06,732,8897,19.1,0,0,1
2986,1,14.42,11.07,682,34847,68.1,1,0,0
2987,1,13.16,10.0,732,11246,93.7,0,0,0
2988,1,13.79,11.26,677,19146,33.9,0,0,0
2989,1,12.53,11.41,762,28872,21.1,0,0,0
2990,1,11.89,10.87,722,850,14.2,1,0,0
2991,1,9.629999999999999,11.23,812,45050,6.4,0,0,0
2992,1,16.0,9.9,677,1715,39.9,0,0,0
2993,1,8.0,10.43,767,5748,12.3,1,0,0
2994,1,11.89,10.12,717,9764,22.7,0,0,0
2995,1,9.32,10.88,782,722,3.2,0,0,0
2996,1,14.74,10.93,682,18451,65.2,0,0,0
2997,1,14.11,11.23,672,6855,53.6,0,0,0
2998,1,12.21,11.33,722,17610,76.9,0,0,0
2999,1,11.89,10.86,712,3002,5.1,1,0,0
3000,1,9.32,11.3,757,18540,29.6,0,0,0
3001,1,17.580000000000002,11.36,662,18991,95.0,0,1,0
3002,1,13.469999999999999,10.53,692,10800,54.3,0,0,0
3003,1,11.89,11.59,732,47016,37.1,0,0,0
3004,1,13.469999999999999,11.08,722,40310,66.7,0,0,0
3005,1,13.469999999999999,11.64,707,20460,39.8,0,0,0
3006,1,9.629999999999999,10.71,777,25,0.1,0,0,0
3007,1,15.68,10.38,667,8072,92.8,0,0,1
3008,1,17.26,12.1,677,67579,61.0,1,0,0
3009,1,13.469999999999999,10.55,687,5545,60.9,0,1,1
3010,1,13.469999999999999,10.82,682,13427,30.0,0,0,0
3011,1,13.16,10.46,697,14852,79.4,0,0,0
3012,1,9.629999999999999,10.67,777,4963,15.8,0,0,0
3013,1,13.79,11.33,677,11386,55.0,2,1,0
3014,1,9.32,10.31,737,5842,30.9,0,0,0
